Date,open,high,low,close,volume,ticker,sector,channel,region,country,lat,lon,returns,rolling_vol_21,rolling_return_21,rolling_sharpe_21,max_drawdown,value_at_risk_95,risk_score,roi,cost,revenue,impressions,conversion_rate,campaign,geo_lat,geo_lon,audit_flag,risk_band,date
2025-03-11,39.675,40.66,39.27,39.61,50608382.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,-0.005523474767762937,0.31796880275341,-0.008319778726057867,-0.026165393126664663,-0.17081850533807844,-0.024334463546599124,0.0,-0.552,475.32,472.69,50608,4.72,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-03-11
2025-03-12,40.2,40.5,39.2,39.91,42290673.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.007573844988639111,0.3214631031617316,-0.007225745922700934,-0.022477683602356014,-0.17081850533807844,-0.024334463546599124,0.0,0.757,478.92,482.55,42291,5.38,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-03-12
2025-03-13,39.97,40.19,39.33,39.67,37766080.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,-0.006013530443497728,0.31953632341170546,-0.00763454474910929,-0.023892572423675876,-0.17081850533807844,-0.024334463546599124,0.0,-0.601,476.04,473.18,37766,4.7,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-03-13
2025-03-14,40.26,41.015,40.1724,40.89,35979933.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.030753718174943323,0.345353145604739,-0.005579805261219531,-0.016156810303403716,-0.17081850533807844,-0.024334463546599124,0.0,3.075,490.68,505.77,35980,6.54,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-03-14
2025-03-17,40.92,41.77,40.59,41.44,37242797.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.013450721447786584,0.3505979665023836,-0.005062953788025502,-0.014440910306851653,-0.17081850533807844,-0.024334463546599124,0.0,1.345,497.28,503.97,37243,5.67,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-03-17
2025-03-18,41.63,41.83,41.29,41.65,37644466.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.0050675675675675436,0.346093365697162,-0.005469169645892565,-0.01580258446987449,-0.17081850533807844,-0.024334463546599124,0.0,0.507,499.8,502.33,37644,5.25,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-03-18
2025-03-19,41.72,42.6983,41.3,42.21,42471117.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.013445378151260456,0.3518672279744632,-0.0043928788229194255,-0.012484478444347307,-0.17081850533807844,-0.019835288323853173,0.0,1.345,506.52,513.33,42471,5.67,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-03-19
2025-03-20,41.76,42.72,41.65,42.48,41018128.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.006396588486140553,0.35286316292864306,-0.0035561086262617405,-0.010077868703401228,-0.17081850533807844,-0.019835288323853173,0.0,0.64,509.76,513.02,41018,5.32,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-03-20
2025-03-21,42.16,42.66,41.89,42.47,65010969.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,-0.00023540489642182028,0.35033685071807324,-0.0028324884808320363,-0.008085042938036302,-0.17081850533807844,-0.019835288323853173,0.0,-0.024,509.64,509.52,65011,4.99,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-03-21
2025-03-24,42.93,43.15,42.75,43.07,30646143.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.014127619496114852,0.3538130436321954,-0.0016446600742578764,-0.004648387344270932,-0.17081850533807844,-0.019835288323853173,0.0,1.413,516.84,524.14,30646,5.71,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-03-24
2025-03-25,43.35,43.53,43.04,43.28,25445348.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.004875783608079942,0.35375661606849557,-0.001040539115417841,-0.0029413983178094632,-0.17081850533807844,-0.019835288323853173,0.0,0.488,519.36,521.89,25445,5.24,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-03-25
2025-03-26,43.46,43.72,42.73,42.82,30064465.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,-0.010628465804066511,0.35337061631109523,-0.0009897086092901203,-0.00280076657086512,-0.17081850533807844,-0.019835288323853173,0.0,-1.063,513.84,508.38,30064,4.47,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-03-26
2025-03-27,42.85,43.09,42.515,42.56,25619235.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,-0.006071929005137755,0.3537821002196657,-0.0012788480857252513,-0.003614790247814137,-0.17081850533807844,-0.019835288323853173,0.0,-0.607,510.72,507.62,25619,4.7,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-03-27
2025-03-28,42.3252,42.62,40.985,41.25,34252982.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,-0.03078007518796999,0.36746964936874227,-0.002939637152807423,-0.007999673327735443,-0.17081850533807844,-0.024153156540181867,0.0,-3.078,495.0,479.76,34253,3.46,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-03-28
2025-03-31,40.765,41.895,40.605,41.73,36389953.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.011636363636363667,0.3289957290650007,-0.004522553480964008,-0.013746541615652625,-0.17081850533807844,-0.024153156540181867,0.0,1.164,500.76,506.59,36390,5.58,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-03-31
2025-04-01,41.39,41.7,40.965,41.49,25578539.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,-0.005751258087706601,0.3280004718399161,-0.0042386292973499926,-0.012922631707123574,-0.17081850533807844,-0.024153156540181867,0.0,-0.575,497.88,495.02,25579,4.71,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-04-01
2025-04-02,40.88,41.97,40.815,41.85,28216129.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.008676789587852562,0.24983272516827634,-0.000804837611219131,-0.003221505952340822,-0.17081850533807844,-0.024153156540181867,0.0,0.868,502.2,506.56,28216,5.43,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-04-02
2025-04-03,38.63,38.84,37.015,37.22,115497878.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,-0.11063321385902036,0.4553735591012046,-0.005649011878145149,-0.012405225918902515,-0.22084990579861852,-0.031137206694271974,0.0,-11.063,446.64,397.23,115498,0.5,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-04-03
2025-04-04,35.2,35.79,33.67,34.39,107761162.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,-0.07603439011284252,0.5151854172316764,-0.008335107158884842,-0.016178849167884316,-0.28009210801758433,-0.039198211839353944,0.0,-7.603,412.68,381.3,107761,1.2,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-04-04
2025-04-07,34.97,36.63,33.54,35.58,137329068.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.03460308229136366,0.5359747406710699,-0.006618428097253506,-0.01234839553999666,-0.28009210801758433,-0.039198211839353944,0.0,3.46,426.96,441.73,137329,6.73,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-04-07
2025-04-08,36.85,37.325,34.33,35.03,79116309.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,-0.015458122540753183,0.5249792631284405,-0.0055486860604317696,-0.01056934330580261,-0.28009210801758433,-0.039198211839353944,0.0,-1.546,420.36,413.86,79116,4.23,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-04-08
2025-04-09,34.05,37.855,33.065,37.15,161173535.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.060519554667427755,0.572700066630199,-0.00240377989685126,-0.00419727539232751,-0.28009210801758433,-0.039198211839353944,0.0,6.052,445.8,472.78,161174,8.03,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-04-09
2025-04-10,36.32,36.4,34.63,35.85,90451847.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,-0.03499327052489898,0.582259363752489,-0.004430785397495931,-0.007609642151464654,-0.28009210801758433,-0.039198211839353944,0.0,-3.499,430.2,415.15,90452,3.25,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-04-10
2025-04-11,35.2,36.225,34.81,35.95,63671938.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.002789400278940146,0.5827561748410073,-0.004011598220236985,-0.0068838364884446996,-0.28009210801758433,-0.039198211839353944,0.0,0.279,431.4,432.6,63672,5.14,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-04-11
2025-04-14,36.49,36.99,36.27,36.67,46830587.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.02002781641168294,0.5758372051671159,-0.004522355447058908,-0.007853531182908645,-0.28009210801758433,-0.039198211839353944,0.0,2.003,440.04,448.85,46831,6.0,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-04-14
2025-04-15,37.9,38.75,37.795,37.99,84677796.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.03599672757022088,0.5898304225136624,-0.0034487361078953697,-0.005846995977586229,-0.28009210801758433,-0.039198211839353944,0.0,3.6,455.88,472.29,84678,6.8,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-04-15
2025-04-16,37.86,38.155,36.97,37.33,52872668.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,-0.017372992892866645,0.590869600296262,-0.0045173342250589025,-0.007645230390586876,-0.28009210801758433,-0.039198211839353944,0.0,-1.737,447.96,440.18,52873,4.13,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-04-16
2025-04-17,37.505,37.8699,37.24,37.41,47144445.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.0021430484864719546,0.587829635099592,-0.0050555403995726405,-0.00860034965524682,-0.28009210801758433,-0.039198211839353944,0.0,0.214,448.92,449.88,47144,5.11,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-04-17
2025-04-21,37.07,37.2798,36.495,36.92,34928346.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,-0.013098102111734677,0.5869226112228852,-0.005983858999471461,-0.010195311758399911,-0.28009210801758433,-0.039198211839353944,0.0,-1.31,443.04,437.24,34928,4.35,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-04-21
2025-04-22,37.57,38.49,37.4,38.32,42288918.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.037919826652220934,0.6061973429109051,-0.004166943211440854,-0.006873905437182498,-0.28009210801758433,-0.039198211839353944,0.0,3.792,459.84,477.28,42289,6.9,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-04-22
2025-04-23,39.405,40.13,38.67,38.75,54428408.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.011221294363256806,0.6051749305674413,-0.004305339646338856,-0.007114206866272469,-0.28009210801758433,-0.039198211839353944,0.0,1.122,465.0,470.22,54428,5.56,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-04-23
2025-04-24,38.66,39.7,38.595,39.58,42457109.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.021419354838709603,0.6110225572372812,-0.003517550540118396,-0.005756825993499958,-0.28009210801758433,-0.039198211839353944,0.0,2.142,474.96,485.13,42457,6.07,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-04-24
2025-04-25,39.54,39.79,39.315,39.69,32694154.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.002779181404749753,0.6108217099027269,-0.0028790911492223834,-0.0047134722007193845,-0.28009210801758433,-0.039198211839353944,0.0,0.278,476.28,477.6,32694,5.14,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-04-25
2025-04-28,39.8,40.08,39.46,39.78,37428007.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.0022675736961452753,0.610955593000063,-0.0024819719729708106,-0.004062442510401169,-0.28009210801758433,-0.039198211839353944,0.0,0.227,477.36,478.44,37428,5.11,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-04-28
2025-04-29,39.63,40.14,39.48,39.99,33792544.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.005279034690799378,0.6026239775089025,-0.0007648715025532216,-0.0012692350970086022,-0.28009210801758433,-0.039198211839353944,0.0,0.528,479.88,482.41,33793,5.26,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-04-29
2025-04-30,39.36,40.0,38.815,39.88,40994596.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,-0.002750687671917995,0.6009520709805635,-0.0014499691838999675,-0.002412786732782328,-0.28009210801758433,-0.039198211839353944,0.0,-0.275,478.56,477.24,40995,4.86,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-04-30
2025-05-01,39.82,40.44,39.58,40.17,33569144.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.007271815446338925,0.6014706923073083,-0.0008298228251358947,-0.0013796562920673696,-0.28009210801758433,-0.039198211839353944,0.0,0.727,482.04,485.55,33569,5.36,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-05-01
2025-05-02,40.91,41.23,40.7001,41.07,41613021.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.022404779686333143,0.6060670380522816,-0.00017610901092253374,-0.00029057678419287656,-0.28009210801758433,-0.039198211839353944,0.0,2.24,492.84,503.88,41613,6.12,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-05-02
2025-05-05,40.85,41.49,40.62,41.12,32829236.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.0012174336498660399,0.45398860731420426,0.005150112299024438,0.01134414435968447,-0.28009210801758433,-0.039198211839353944,0.0,0.122,493.44,494.04,32829,5.06,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-05-05
2025-05-06,40.65,41.27,40.555,40.84,29541838.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,-0.006809338521400643,0.34926625132467515,0.008446543327188336,0.02418368020143033,-0.28009210801758433,-0.039198211839353944,0.0,-0.681,490.08,486.74,29542,4.66,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-05-06
2025-05-07,41.04,41.34,40.86,40.93,30928612.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.002203721841331996,0.3364931910571127,0.006903716639091591,0.020516660730647087,-0.28009210801758433,-0.039198211839353944,0.0,0.22,491.16,492.24,30929,5.11,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-05-07
2025-05-08,41.285,42.1498,41.25,41.6,41861747.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.016369411189836258,0.32779287859979844,0.008419313483405374,0.02568485782659267,-0.28009210801758433,-0.039198211839353944,0.0,1.637,499.2,507.37,41862,5.82,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-05-08
2025-05-09,41.73,41.98,41.69,41.79,27222761.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.004567307692307621,0.26749739137473527,0.005754920770304415,0.02151393230688514,-0.28009210801758433,-0.039198211839353944,0.0,0.457,501.48,503.77,27223,5.23,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-05-09
2025-05-12,43.32,43.955,42.94,43.36,44875064.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.03756879636276622,0.24541234249747373,0.009210257288764663,0.037529723220255204,-0.28009210801758433,-0.039198211839353944,0.0,3.757,520.32,539.87,44875,6.88,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-05-12
2025-05-13,43.42,44.485,43.42,44.28,43232541.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.02121771217712176,0.2476300587594413,0.010087795950582835,0.04073736444242644,-0.28009210801758433,-0.039198211839353944,0.0,2.122,531.36,542.63,43233,6.06,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-05-13
2025-05-14,44.19,44.92,44.13,44.74,42419547.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.010388437217705437,0.2449920484227044,0.009628777893726763,0.039302409836230526,-0.28009210801758433,-0.039198211839353944,0.0,1.039,536.88,542.46,42420,5.52,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-05-14
2025-05-15,44.6,44.98,44.01,44.38,47379372.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,-0.008046490835941,0.23245056421701682,0.007531481779147626,0.032400359209781064,-0.28009210801758433,-0.039198211839353944,0.0,-0.805,532.56,528.27,47379,4.6,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-05-15
2025-05-16,44.33,44.79,43.655,44.69,49488135.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.006985128436232335,0.21416372490551977,0.008691392318628529,0.040582934026118636,-0.28009210801758433,-0.039198211839353944,0.0,0.699,536.28,540.03,49488,5.35,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-05-16
2025-05-19,44.11,45.14,44.11,44.77,37915717.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.001790109644215887,0.214303143258731,0.008674585707092527,0.04047810767114874,-0.28009210801758433,-0.039198211839353944,0.0,0.179,537.24,538.2,37916,5.09,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-05-19
2025-05-20,44.59,44.91,44.41,44.69,33424251.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,-0.0017869108778201248,0.20311332521313932,0.009213213861088457,0.04535996765067218,-0.28009210801758433,-0.039198211839353944,0.0,-0.179,536.28,535.32,33424,4.91,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-05-20
2025-05-21,44.38,44.49,43.145,43.25,55594058.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,-0.03222197359588275,0.22260378338823478,0.005873128134988283,0.026383774999660197,-0.28009210801758433,-0.039198211839353944,0.0,-3.222,519.0,502.28,55594,3.39,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-05-21
2025-05-22,43.175,43.57,42.96,43.31,29026187.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.00138728323699433,0.22223314500012703,0.005404841890880545,0.024320593090996646,-0.28009210801758433,-0.039198211839353944,0.0,0.139,519.72,520.44,29026,5.07,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-05-22
2025-05-23,42.395,43.43,42.35,43.2,34875060.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,-0.002539829138767047,0.215886486876722,0.004263928368143562,0.01975078861966196,-0.28009210801758433,-0.039198211839353944,0.0,-0.254,518.4,517.08,34875,4.87,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-05-23
2025-05-27,43.79,44.22,43.295,44.22,36322007.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.023611111111111027,0.22590964371017658,0.0052559250208274325,0.023265607144997983,-0.28009210801758433,-0.039198211839353944,0.0,2.361,530.64,543.17,36322,6.18,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-05-27
2025-05-28,44.21,44.4385,43.96,44.06,35673753.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,-0.0036182722749885654,0.2278028259263889,0.00497564664124963,0.02184190042865156,-0.28009210801758433,-0.039198211839353944,0.0,-0.362,528.72,526.81,35674,4.82,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-05-28
2025-05-29,44.39,44.46,43.9,44.24,28553008.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.004085338175215503,0.22782032432250748,0.004918803950031351,0.021590716125345265,-0.28009210801758433,-0.03513974226435451,0.0,0.409,530.88,533.05,28553,5.2,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-05-29
2025-05-30,44.2,44.3,43.72,44.13,66537474.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,-0.0024864376130199206,0.2277100485013628,0.0049313872861693545,0.02165643246147673,-0.28009210801758433,-0.03513974226435451,0.0,-0.249,529.56,528.24,66537,4.88,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-05-30
2025-06-02,43.88,44.15,43.36,44.08,28582598.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,-0.0011330160888285423,0.22848162664657876,0.004531157213066141,0.019831604315716168,-0.28009210801758433,-0.03513974226435451,0.0,-0.113,528.96,528.36,28583,4.94,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-06-02
2025-06-03,44.01,44.73,43.94,44.65,31320154.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.012931034482758674,0.22139050619844322,0.004080026489086405,0.01842909417908497,-0.28009210801758433,-0.03513974226435451,0.0,1.293,535.8,542.73,31320,5.65,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-06-03
2025-06-04,44.6,45.09,44.34,44.36,30591708.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,-0.0064949608062709885,0.2242406747032767,0.003712769610222737,0.016557074737380304,-0.28009210801758433,-0.03236053844233356,0.0,-0.649,532.32,528.86,30592,4.68,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-06-04
2025-06-05,44.375,44.575,44.01,44.38,32036157.0,BAC,Financials,Retail Banking,North America,USA,35.2271,-80.8431,0.00045085662759247747,0.22133981323421145,0.004058493188746219,0.01833602879411356,-0.28009210801758433,-0.03236053844233356,0.0,0.045,532.56,532.8,32036,5.02,BAC-Retail_Banking,35.2271,-80.8431,OK,Low,2025-06-05
